ID,Type,Tag,Diffcult,Question,Option1,Option2,Option3,Option4,Answer,AnswerNO
1198,2,科技军事,1,我国国防后备力量建设的方针是？,控制数量，提高质量,提高科技水平,提高军事力量,提高经济力量,国防后备力量主要是指国家动员后所有可以直接参加和支援人力，国防后备力量是为军队补充兵员，为战争补充能量，对战争的胜利有决定作用。,4
1199,2,科技军事,2,清朝早期采用的兵役是？,世兵制,纳税制,军户制,士家制,清朝建立后，实行世兵制，规定凡16岁以上的八旗子弟，人尽为兵。,4
1200,2,科技军事,1,我国国防的主体是？,国家,军队,领导者,警察,国防的主体是国防活动的实行者，只有保护了国家，是经验各方面正常的发展。,4
1201,2,科技军事,1,我国国防教育的对象是？,全体公民,中小学生,大学生,符合征兵条件的人,《国防教育法》规定：“中华人民共和国公民都有接受国防教育的权利和义务。”这就以法律的形式，明确了国防教育的对象是全体公民。,4
1202,2,科技军事,3,中国射程最远的火箭炮是？,卫士二号,东风一号,嫦娥号,神州七号,卫士二号火箭炮是目前中国口径最大，射程最远的火箭炮，火箭弹直径406毫米，改进型卫士-2D的最大射程可达480公里。,4
1203,2,科技军事,2,中国第一艘核潜艇是？,长征一号,长城一号,东风一号,嫦娥号,1970年12月26日，中国人自行研制的第一艘核动力攻击型潜艇下水了，1974年8月1日，这艘核潜艇被命名为”长征一号”。,4
1204,2,科技军事,4,世界上最早的彩色地图是哪个国家的？,中国,美国,英国,古希腊,世界上最早的彩色军用地图是湖南长沙马王堆三号汉墓出土的西汉驻军图，用黑、红、田青三色绘成，成图时间在西汉文帝十二年之前。,4
1205,2,科技军事,1,我国坚持什么的核战略？,自卫防御,遏制外流,积极防御,有效进攻,《2006年中国的国防》指出中国坚持奉行防御性的国防政策。,4
1206,2,科技军事,1,中华人民共和国国防法属于？,宪法,婚姻法,公司法,民法,为了建设和巩固国防，保障社会主义现代化建设的顺利进行，所以根据宪法，制定国防法。,4
1207,2,科技军事,4,中国第一支空降军是？,15空降军,第一空降军,12空降军,第九空降军,中国的第一支空降军——15军，组建于1961年6月，也是中国唯一的空降军，还是中国唯一的快速战略部署部队。,4
1208,2,科技军事,1,以下哪个是国防的手段？,军事,民生,民权,民主,国防的手段是指为达到国防目的而采取的方法和措施，包括军事、政治、经济、外交等手段。,4
1209,2,科技军事,1,古代早期战争决定胜负的主要因素是兵员的？,数量,勇气,体力,智力,古代由于生产力落后，因此决定战争胜负的主要因素是兵员的数量。,4
1210,2,科技军事,2,与中国共有陆地边界线最长的国家是？,俄罗斯,蒙古,印度,越南,与中国共有陆地边界线最长的国家是俄罗斯，简称俄罗斯或俄联邦，是资本主义国家，是世界上面积最大的国家，地域跨越欧亚两个大洲。,4
1211,2,科技军事,3,中国自行制造的第一枚导弹是？,东风一号,嫦娥号,神州六号,神州七号,中国自行制造的第一枚导弹是“东风一号”近程地对地弹道导弹，又叫“1059”，根据前苏联P-2导弹进行仿制。,4
1212,2,科技军事,4,中国人民解放军最早的铅印军报是？,《浪花》,《解放军报》,《人民日报》,《海鸥》,人民军队出版的第一份铅印军报，是红四军政治部在闽西创办的《浪花》，时间是1929年7月27日。,4
1213,2,科技军事,3,中国自制的第一种高空高速歼击机是？,歼八,歼七,波音七号,F-114,歼-8战斗机是中国在歼-7，即苏联米格-21的基础上独立进行重大改进研制而成的高空高速战斗机，是我国自制的第一架高速战斗机。,4
1214,2,科技军事,1,利用核反应的光热辐射、冲击波和感生放射性造成杀伤和破坏作用的是？,原子弹,氢弹,中子弹,榴弹,原子弹（nuclear weapon）是核武器之一，是利用核反应的光热辐射、冲击波和感生放射性造成杀伤和破坏作用。,4
1215,2,科技军事,4,“标准”防空导弹系统是哪个国家研制的？,美国,中国,日本,法国,“标准”系列导弹是美国海军为取代RIM—2“小猎犬”和RIM—24“鞑靼人”舰载防空导弹于1963年开始研制的中远程全天候舰队防空系统。,4
1216,2,科技军事,2,“兵者，国之大事，死生之地，存亡之道，不可不察也。”出自哪部兵法典籍？,《孙子兵法》,《三十六计》,《武子遗书》,《吴子》,语出《孙子·始计篇》，《孙子兵法》又称《孙武兵法》、《吴孙子兵法》、《孙子兵书》、《孙武兵书》等，英文名为《The Art of War》。,4
1217,2,科技军事,4,“海权论”理论的提出者是谁？,美国人马汉,美国人尼米兹,德国人邓尼茨,美国人麦克阿瑟,海权论马汉引证英国在拿破仑时代的战争中获得海上霸权的事实，来证明欲发展海权必须以强大的海军控制海洋，以掌握制海权。,4
1218,2,科技军事,1,一种单手握持瞄准射击或本能射击的短枪管武器是？,手枪,机关枪,火枪,冲锋枪,手枪是一种单手握持瞄准射击或本能射击的短枪管武器，通常为指挥员和特种兵随身携带。,4
1219,2,科技军事,4,“尽管我们在战争浩劫中相互撕杀，但他是一位伟大的将军”丘吉尔曾这样评价的是谁？,隆美尔,戈林,刘少奇,派普尔,在第二次世界大战的璀璨将星中，能做到生前显赫，死后殊荣不断，特别是被敌对双方都认可的，惟有隆美尔一人而已。,4
1220,2,科技军事,4,“燃烧炸弹”通常被比喻成什么？,空中火雨,地面火龙,飞行火种,地下火神,“燃烧炸弹”通常被比喻成空中火雨。燃烧弹，又称纵火弹，是装有燃烧剂的航空炸弹、炮弹、火箭弹、枪榴弹和手榴弹的统称。,4
1221,2,科技军事,1,炮兵装备的火箭发射装置，发射管赋于火箭弹射向，由于通常为多发联装的是？,火箭炮,迫击炮,高射炮,坦克炮,火箭炮是炮兵装备的火箭发射装置，发射管赋于火箭弹射向，由于通常为多发联装，又称为多管火箭炮。,4
1222,2,科技军事,2,“星球大战”计划是美国哪位总统提出的？,里根,尼克松,克林顿,艾森豪威尔,战略防御计划，简称SDI，这项计划于1984年由美国总统R.里根批准实施。,4
1223,2,科技军事,1,“知己知彼，百战不殆”是哪部军事名著提出的观点？,《孙子兵法》,《孙权兵法》,《六韬》,《武穆遗书》,“知己知彼，百战不殆”语出《孙子·谋攻篇》，《孙子兵法》是我国最古老、最杰出的一部兵书，历来备受推崇，研习者辈出。,4
1224,2,科技军事,1,“中国导弹之父”指的是哪一位？,钱学森,黄纬禄,邓稼先,王淦昌,钱学森是享誉海内外的杰出科学家和中国航天事业的奠基人，中国两弹一星功勋奖章获得者。被誉为“中国航天之父”、“中国导弹之父”。,4
1225,2,科技军事,2,1642年--1651年爆发的英国内战，导致哪个国王被处死？,查理一世,法国二世,法国三世,法国四世,1642年--1651年爆发的英国内战，导致查理一世被处死，与爱尔兰国王，英国历史上唯一一位被公开处死的国王。,4
1226,2,科技军事,2,1844年，洪秀全携冯云山深入广西传播什么宗教，酝酿反清起义？,拜上帝教,白莲教,日月神教,莲花教,1844年，洪秀全偕冯云山深入广西传播“上帝教”，是拜上帝会的首领是洪秀全，是太平天国的前身。,4
1227,2,科技军事,4,1984年的国庆大阅兵上，哪种部队首次亮相？,战略导弹,特种兵,电子对抗,女民兵,1984年的国庆大阅兵上，战略导弹部队首次亮相。国庆大阅兵是展现一个国家武装力量建设的成就，树立民族自信心和自豪感的重要仪式。,4
1228,2,科技军事,3,S-300防空导弹系统是哪个国家研制的？,俄罗斯,西班牙,中国,日本,S-300型导弹是俄罗斯研制的具有反战术弹道导弹能力的中远程地空导弹系统。,4
1229,2,科技军事,1,现代陆上作战的主要武器，有“陆战之王”之美称是？,坦克,装甲输送车,步兵战车,轻甲运输车,坦克，或者称为战车，现代陆上作战的主要武器，有“陆战之王”之美称。,4
1230,2,科技军事,3,被称为“沙漠之狐”的二战名将是哪位？,隆美尔,蒙哥马利,艾森豪威尔,朱可夫,隆美尔著名的绰号——“沙漠之狐”。由于他在北非沙漠战场的一系列惊人战绩，他在世时就已成为一个具有传奇色彩的军人和德国人崇拜的偶像。,4
1231,2,科技军事,2,一种以大口径火炮的攻击力与厚重装甲的防护力为主要诉求的高吨位海军作战舰艇是？,战列舰,巡洋舰,驱逐舰,护卫舰,战列舰（Battleship，或又称为战斗舰，战舰）是一种以大口径火炮的攻击力与厚重装甲的防护力为主要诉求的高吨位海军作战舰艇。,4
1232,2,科技军事,2,被历代中外军事家称为“兵圣”的是哪位古代军事家？,孙武,孙权,诸葛亮,陈宫,孙武被后人尊崇为“兵圣”、“兵家之祖”和“兵家之师”，除了他战功显赫外，更主要的是他留给后世一部不朽的军事名著——《孙子兵法》。,4
1233,2,科技军事,4,被日军称之为“名将之花”、抗日战争中日军被击毙的最高级别的将领是谁？,阿部规秀,阿部陈武,宫本一郎,宫本田,被日军称之为“名将之花”的是，阿部规秀，1886年生于日本青森县，毕业于日本陆军士官学校，青年时期曾在关东军服役。,4
1234,2,科技军事,2,参加建国50周年大阅兵的“飞豹”是什么机种？,歼击轰炸机,装载机,运输机,侦查机,歼轰-7“飞豹”是中国70年代开始自行设计研制的的全天候多用途歼击轰炸机，由西安飞机制造公司、西安飞机设计研究所（603所）共同研制。,4
1235,2,科技军事,2,一种火力强、用途多，主要在远洋活动的大型水面舰艇是？,巡洋舰,战列舰,驱逐舰,护卫舰,巡洋舰是一种火力强、用途多，主要在远洋活动的大型水面舰艇。巡洋舰装备有较强的进攻和防御型武器，具有较高的航速和适航性，能在恶劣气候条件下长时间进行远洋作战,4
1236,2,科技军事,4,成吉思汗首次西征的北路军统帅是哪一项？,哲别、速不台,哲别、速不安,哲别、速不土,陈宫,哲别、速不台是成吉思汗首次西征的北路军统帅，后投降成吉思汗。赐名哲别（蒙古语，箭之意）。,4
1237,2,科技军事,2,19世纪90年代至今的海军重要的舰种之一，并且以导弹，鱼雷等为主要武器的军舰是？,驱逐舰,战列舰,巡洋舰,护卫舰,驱逐舰是一种多用途的军舰，19世纪90年代至今的海军重要的舰种之一，是以导弹，鱼雷，舰炮等为主要武器，具有多种作战能力的中型军舰。,4
1238,2,科技军事,1,除美国外，世界上还有哪个国家或地区研制并发射过航天飞机？,俄罗斯,中国,西班牙,越南,除美国外，世界上还有俄罗斯研制并发射过航天飞机。航天飞机是可重复使用的、往返于太空和地面之间的航天器，结合了飞机与航天器的性质。,4
1239,2,科技军事,3,弹道火箭最先出现于那场战争？,二战,北美战争,朝鲜战争,伊拉克战争,弹道火箭最先出现于二战中，是以热气流高速向后喷出，利用产生的反作用力向前运动的喷气推进装置。,4
1240,2,科技军事,2,当今世界上最大的航母是什么航母？,福特级,戴高乐,伊丽莎白,辽宁号,当今世界上最大的航母是里根号航母。是美国尼米兹级核动力航空母舰的九号舰，也是美国在进入21世纪以後第一艘成军的航空母舰。,4
